Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Churn
15.597711560066694,0,1,13.20686531979992,3,0,3.2988557800333465,5,0,1,1,3,0,16.298855780033346,1.7011442199666535,2.0,3.7011442199666535,230.0625036980396,1
0.05572798570098447,2,1,16.055727985700983,0,1,2.0557279857009845,4,3,1,1,7,0,12.944272014299015,0.11145597140196895,1.0557279857009845,2.9442720142990155,134.136285265558,1
0.9117278483416327,0,1,32.0,3,0,2.9117278483416325,3,2,5,1,7,0,18.64691139336653,1.0,1.0,0.08827215165836733,166.75030259488142,1
9.0,1,1,8.0,4,0,3.0,3,3,4,1,2,0,12.0,0.7020825668844966,1.0,0.0,123.02000000000001,1
7.463051174574215,0,3,13.463051174574215,4,1,3.492610234914843,4,1,2,2,3,0,18.014779530170316,5.014779530170314,6.5221692952554715,3.0,219.85049102017518,1
7.792480383594125,0,3,13.792480383594125,3,1,3.558496076718825,4,0,2,2,3,0,17.88300784656235,4.441503923281175,6.324511769843525,3.0,220.0244296425377,1
1.0,0,1,11.261345260826525,1,0,3.1306726304132626,4,4,4,2,3,0,19.86932736958674,2.0,2.0,1.0,154.66858386370575,1
2.418001220870674,0,1,9.290999389564663,4,0,3.0,4,3,4,1,3,1,22.12700183130601,1.290999389564663,2.0,1.5819987791293262,162.9877467952145,1
1.8689591050208962,0,1,8.131040894979105,4,0,2.1310408949791038,4,4,4,2,3,0,23.0,0.2620817899582075,1.1310408949791038,0.13104089497910376,136.4023420062092,1
0.0,2,1,19.52226405781247,5,1,2.0,4,3,4,1,2,0,23.0,0.9044528115624939,1.0,2.0955471884375063,137.10896144684997,1
1.0,1,3,22.994766041406283,5,0,4.0,4,0,3,1,4,0,14.002990833482125,1.9992522916294688,2.0,1.002243125111593,206.61047105627344,1
12.870363302269386,0,1,31.0,4,1,3.4058636085224485,4,4,2,1,4,0,20.56481834886531,1.0,2.0,1.0,154.28034288708116,1
1.7193006090251135,2,1,29.0,3,1,3.0,3,4,4,1,1,0,12.719300609025114,0.2806993909748864,1.2806993909748865,2.438601218050227,139.46385608037207,1
0.3812530175423937,2,1,15.143759052627182,3,0,3.0,4,4,3,2,2,0,12.143759052627182,1.3812530175423938,1.3812530175423938,1.6187469824576062,139.61168529719404,1
0.0,0,2,18.754960705400936,4,0,2.081679764866354,3,1,3,1,4,0,11.0,1.836640470267292,1.918320235133646,1.836640470267292,198.69845874384072,1
3.3468253036032936,1,1,13.564550202402195,4,0,3.7822751012010976,3,4,4,2,5,1,15.0,1.0,2.0,4.0,147.23914823080509,1
1.499319465237228,0,1,8.499319465237228,3,0,3.0,3,1,4,1,4,0,11.749659732618614,1.0,2.500680534762772,5.500680534762772,173.77780964331708,1
17.653797050440716,0,3,19.326898525220358,4,1,3.0,2,1,3,1,8,0,16.990347787830537,1.1682753686949103,3.6634492626101793,9.336550737389821,260.67278995160564,1
9.0,1,1,8.463199436308921,4,1,2.5368005636910795,3,4,3,2,2,0,12.463199436308921,0.5368005636910795,1.0,0.0,123.02000000000001,1
1.0,0,3,9.026343576117526,3,0,3.513171788058763,4,4,1,2,3,0,13.0,1.0,2.0,1.0,139.6676607549234,1
1.0,0,1,16.0,4,1,4.0,4,2,5,1,6,0,18.0,1.0,2.0,8.0,178.46,1
0.6370858888547155,0,1,32.0,4,0,3.274171777709431,4,2,5,2,5,0,18.822515333128294,0.6370858888547155,1.6370858888547155,2.9112576665641465,167.52063558219214,1
1.0,2,1,23.69600310465799,1,1,3.0,4,4,1,1,7,0,13.101332298447335,2.0,2.0,4.101332298447336,148.73991928592866,1
13.543491144658468,0,3,6.543491144658467,5,1,3.0,3,2,3,1,6,0,13.630473433975402,1.0,1.543491144658467,1.0,169.99745572329235,1
7.0,2,1,15.701127482963411,4,1,2.8505637414817055,3,3,3,1,2,0,11.149436258518294,1.0,1.0,2.0,128.502235876105,1
1.0,0,1,32.0,3,1,4.0,5,4,4,2,2,0,12.0,1.9299355940740857,2.0,5.0,159.79,1
9.0,0,1,14.0,0,1,3.0,3,3,3,2,2,0,12.0,0.5412948843324618,1.0,0.0,123.02000000000001,1
18.09184289060589,0,3,8.636737156242356,3,1,3.0,4,2,1,2,5,0,16.636737156242358,2.0,6.910211468727069,3.4551057343635345,175.81535225748348,1
9.0,1,1,8.0,4,0,3.0,3,3,4,1,2,0,12.0,1.0,1.0,0.0,123.02000000000001,1
1.0,2,1,21.101605179377884,3,1,3.0,4,4,1,1,6,1,14.0,2.0,2.0,4.898394820622116,149.32799436849598,1
0.5316994085436149,0,1,32.0,1,0,3.5316994085436146,5,3,4,0,7,0,17.468300591456384,1.0,2.0,2.0,150.09940854457858,1
9.0,2,1,7.706256343820473,5,0,3.0,4,3,3,2,7,1,14.706256343820474,0.1468718280897634,1.2937436561795268,1.0281027966283443,123.02000000000001,1
0.0,1,1,14.0,0,0,2.9335804560066894,3,3,4,1,1,0,17.0,0.0,1.0,0.13283908798662125,123.99594069055838,1
0.0,2,1,14.0,0,0,3.0,3,3,5,1,2,1,16.865204415007288,0.06739779249635625,1.0,0.0,124.11614354084263,1
1.0,1,3,11.874769974371253,5,1,3.0,5,2,2,2,3,1,12.125230025628747,2.500920102514987,2.7513801537724802,4.125230025628746,182.54519322152814,1
16.0,1,1,8.0,2,0,3.0,4,0,1,1,1,0,16.0,0.617946117488943,1.0,9.0,201.69,1
2.9435424806985875,1,2,10.112915038602825,3,0,3.0282287596507063,4,2,3,0,5,0,19.0,2.0,2.0,1.0282287596507063,177.27978790324,1
0.8551653449714728,2,1,16.85516534497147,2,1,2.8551653449714727,4,3,2,1,3,0,12.144834655028527,0.8551653449714728,1.8551653449714727,2.1448346550285273,134.9437169984212,1
7.847465427872358,1,1,29.435023048085096,3,0,3.641244237978726,4,1,4,1,5,0,19.41244237978726,1.6412442379787262,3.2824884759574524,3.0,214.86270968019574,1
0.3688829721077652,1,2,18.262234055784468,4,1,3.0,4,2,3,1,7,0,13.368882972107766,1.631117027892235,2.0,2.73776594421553,160.50632448303645,1
1.0,2,1,8.429796876154578,4,0,3.7148984380772885,4,4,5,1,3,1,12.714898438077288,1.7148984380772885,2.0,1.0,146.43849882671066,1
1.0,0,3,14.289534009229467,5,0,3.0,4,4,2,1,2,0,16.140310660513688,1.0,2.0,1.8596893394863108,148.38964349247192,1
8.0,1,2,7.0,3,1,4.0,5,0,5,0,10,0,15.0,3.0,4.0,3.0,229.82,1
0.0,0,2,18.886638730347833,4,0,2.0377870898840555,3,1,3,1,4,0,11.0,1.9622129101159447,1.9622129101159447,1.9244258202318894,198.61330695437505,1
1.0,1,2,16.0,3,0,3.0,4,2,5,2,9,0,23.0,1.0355117749761458,2.0,4.035511774976146,159.35160837556083,1
0.0,0,1,32.0,3,0,2.289436368030022,4,2,3,2,2,0,21.421127263939955,1.4211272639399561,2.4211272639399564,6.55281815984989,144.43166253561276,1
13.479625096744458,0,3,7.918500386977833,5,1,2.479625096744458,3,2,3,1,3,1,14.479625096744458,1.4796250967444582,1.4796250967444582,1.4388752902333741,149.4622941901873,1
15.081467524019933,0,1,15.108623365359911,4,1,2.9728441586600223,4,0,2,2,4,0,16.027155841339976,1.0,2.0,4.108623365359911,231.64799933530287,1
0.0,0,1,14.0,0,0,2.0048684076555032,4,3,4,1,7,0,11.024342038277517,0.004868407655503226,1.0,0.004868407655503226,125.6092697388517,1
1.0,0,3,31.0,4,1,4.0,5,4,1,2,3,1,15.0,2.0,2.0,1.0,136.18,1
10.301372649042905,1,3,17.100457549680968,4,0,3.8995424503190317,4,0,3,0,6,0,21.698627350957096,1.8995424503190317,2.602745298085811,8.0,198.4815556689153,1
3.0366318622504105,0,1,9.0,4,0,3.0,5,4,1,1,7,0,14.490842034437398,1.0,2.0,1.0,152.81435894241062,1
0.0,2,1,13.0,1,0,2.0,3,3,3,1,4,1,13.0,1.0740098636214614,7.0,7.0,133.39,1
4.0,1,3,32.0,5,1,3.0,5,0,4,2,4,1,13.0,1.4068984313906279,2.0,3.0,215.94,1
1.0,0,2,7.0,1,0,3.779300925214665,5,4,4,1,2,0,20.67580555128799,2.0,2.0,1.0,148.84809449266825,1
2.0666167249174814,0,2,30.0,4,0,3.0,2,0,4,1,7,1,16.0,1.4666916375412593,2.0,1.4000749126237775,228.46781421669303,1
1.0,1,1,8.995993649100699,3,1,3.0,4,4,2,1,8,0,17.9879809473021,1.0080127017986007,3.0,2.0040063508993002,168.83622572114217,1
3.0,2,3,12.0,1,1,3.0,4,2,1,0,5,0,15.0,1.0,2.0,1.0,145.86,1
0.0,0,1,14.845642091624422,3,1,2.8456420916244216,3,2,5,1,5,0,17.0,0.0,1.0,6.228210458122107,153.4291284183249,1
0.0,2,3,9.905794962077243,5,0,3.0,3,3,3,1,1,0,12.270529974718162,0.0,1.0,0.7294700252818382,129.20299652401775,1
8.0,0,1,7.124679544816775,3,1,3.0,4,4,4,1,3,0,13.0,2.0,2.9584401517277414,3.9584401517277414,148.42831196965443,1
1.0,1,1,7.0,4,0,3.0,4,4,4,1,3,1,12.0,1.2067976760441441,2.206797676044144,1.4135953520882882,148.1548443950725,1
1.0,2,1,31.700258225788218,4,1,3.0,5,4,3,2,3,0,13.074935443552945,2.0,2.0,1.925064556447055,147.80111103708893,1
18.80332129242749,0,1,14.366113117928752,3,0,3.0,5,0,3,1,7,0,15.366113117928752,1.6338868820712489,4.5355475282849955,3.366113117928751,227.4304462171026,1
19.58545309407682,1,1,20.378179641115228,3,0,3.8963632735192046,4,3,4,0,9,0,18.689089820557612,2.4145469059231823,5.310910179442387,4.414546905923182,174.60719992017422,1
0.0,1,1,14.0,4,1,3.0,3,3,3,2,2,1,23.0,1.0,1.0,0.0,124.62179377073585,1
0.0,1,1,30.700542276065747,0,1,2.0,3,3,4,2,4,0,19.101626828197237,0.7005422760657454,1.7005422760657454,1.4010845521314907,123.09705965036723,1
14.504860132245767,0,3,18.731143087095827,4,1,2.0,2,1,3,2,5,1,15.655715435479141,1.2688569129041718,2.0,8.806570738712516,237.1193798551296,1
4.0,1,1,18.0,2,0,2.0,3,5,3,0,2,0,15.0,5.9898872777913015,9.0,8.0,291.97,1
1.0,1,2,14.0,4,1,3.1418610749733458,4,4,1,1,3,1,22.141861074973345,2.0,2.0,2.7162778500533085,148.02946631769748,1
1.0,1,1,16.776186544896476,3,0,4.0,4,4,5,1,3,1,16.815875636735683,1.592062181632159,2.0,1.0,150.17596560689697,1
0.0,0,3,32.0,5,1,3.0,3,2,1,1,2,1,11.0,0.0,1.0,8.0,156.17,1
1.0,0,1,15.049660329742359,4,0,3.6501132234192135,4,4,3,2,3,0,22.300226446838426,2.0,2.3498867765807865,1.6997735531615727,150.2553267681686,1
0.0,0,1,8.0,2,1,2.7420224518797602,3,3,1,1,6,1,13.0,0.25797754812023976,2.0,2.0,136.55441792584978,1
9.0,1,1,15.968486956917788,4,0,2.0,3,3,5,2,2,0,13.031513043082212,0.03151304308221159,1.0,0.0,123.02000000000001,1
0.0,0,1,14.0,3,0,2.0,2,3,3,1,3,1,13.878394740651943,0.1216052593480571,1.0,2.878394740651943,124.24825289698464,1
0.0,1,3,19.0,5,0,2.0,3,2,3,2,4,1,11.0,0.7338297470075232,2.0,2.0,198.54,1
1.0,0,3,22.403904069402063,3,1,3.100976017350516,4,2,1,1,8,1,14.899023982649483,2.0,2.899023982649484,3.201952034701032,179.2626726164033,1
1.0,1,3,20.0,5,0,3.0,4,2,3,2,5,1,12.0,1.7525125478248087,3.0,3.0,223.54,1
0.0,0,1,13.268049788637983,3,0,3.0,3,3,3,0,2,0,15.865975105681008,0.26804978863798357,1.134024894318992,2.0,128.66700415218065,1
16.0,1,1,8.0,2,0,3.0,4,0,1,1,1,0,16.0,0.11576004624632463,1.0,9.0,201.69,1
1.0,1,1,9.0,3,1,3.0,4,4,3,2,8,0,18.0,1.3116282083518367,3.0,2.0,168.82,1
11.442790645168342,0,1,32.0,4,0,3.0,3,2,5,1,3,0,19.164185967752513,0.0,1.0,2.582092983876257,142.84278604677417,1
2.0,1,1,32.0,3,1,4.0,4,2,5,0,9,1,20.0,1.4797680394959745,2.0,1.0,191.73,1
1.0,0,2,6.962886680037697,1,1,3.962886680037698,4,4,3,0,4,0,16.0,1.9628866800376978,2.0,2.9257733600753957,153.973835308518,1
1.0,1,1,17.0,3,1,3.0,4,2,5,2,3,0,16.0,1.0,2.0,9.0,167.13,1
0.0,0,1,14.0,0,1,2.3276517323571353,3,3,3,1,2,0,14.017044802928595,1.0,1.3276517323571353,0.6553034647142704,126.00587124253,1
10.554092947862417,2,1,13.310818589572483,4,1,2.6891814104275165,3,3,4,1,5,1,13.378362820855033,0.0,1.3108185895724833,4.243274358289933,123.51420155742026,1
0.0,0,3,23.975591780174675,5,0,3.0,2,2,2,2,7,0,13.682938813216884,0.3414694066084424,1.0,3.317061186783115,153.10829388132169,1
0.0,1,2,31.13756093902782,3,1,2.2156097652430446,3,2,1,1,2,1,17.353170704270866,3.4312195304860893,6.784390234756955,7.0,158.91913174078954,1
0.18628972924269205,0,2,8.627420541514615,4,0,2.372579458485384,3,0,2,0,2,0,11.186289729242691,3.186289729242692,3.372579458485384,7.186289729242692,202.5439619261702,1
1.0,0,1,16.348690311590328,4,0,3.2171032294698905,4,4,3,2,3,0,21.43420645893978,2.7828967705301095,2.7828967705301095,2.565793541060219,150.91783205891107,1
0.0,0,3,6.457972930333621,1,1,3.0,3,3,3,0,4,0,15.0,1.0,1.0,2.0,129.09,1
9.0,0,1,8.095373477411282,4,1,3.0,3,4,4,2,2,0,12.06358231827419,0.031791159137094516,1.0,0.0,123.02000000000001,1
0.14785243786238378,1,2,15.0,3,1,3.147852437862384,4,4,4,1,3,0,12.147852437862383,2.0,2.0,1.8521475621376162,144.0059140975145,1
0.0,0,2,23.295618662526458,4,0,3.0,3,3,3,1,1,0,11.059123732505292,0.05912373250529113,1.0,0.0,127.48213095365645,1
0.0,2,1,14.0,4,0,2.0,4,3,5,0,2,1,11.0,0.0,1.0,0.0,123.19,1
1.0,2,1,13.0,4,1,4.0,2,4,5,0,3,1,22.0,1.5674432080232297,2.0,1.0,141.01,1
10.639053983711213,1,3,8.0,5,0,2.6229922880412553,5,5,2,1,2,0,15.622992288041255,1.7540154239174892,2.885038559793723,10.245984576082511,289.64623876560614,1
1.0,1,1,14.0,4,1,3.9649286015018257,4,4,3,1,3,1,22.964928601501825,2.0,2.0,1.0701427969963482,149.6509093449586,1
1.0,1,1,23.0,4,0,3.0,2,4,5,2,3,0,17.0,5.452915941996126,9.0,11.0,152.43,1
9.0,1,1,8.0,5,1,2.6003419979142466,3,3,3,1,7,1,14.600341997914246,0.0,1.0,0.7993160041715073,123.02000000000001,1
1.0,0,1,31.98286011785542,3,0,3.0,5,2,3,2,2,0,23.0,3.9828601178554206,4.085699410722897,9.03427976428916,170.0955972927516,1
0.5364703911884732,2,1,9.0,5,0,3.536470391188473,4,3,3,2,8,0,15.072940782376946,1.0,2.0,0.5364703911884732,145.8397411508545,1
1.0,0,3,20.0,3,0,3.5026301156212534,4,2,4,1,7,0,13.005260231242508,2.0052602312425067,2.5026301156212534,2.0052602312425067,184.50470512664242,1
1.0,2,1,9.742221511796009,4,1,3.257778488203991,4,4,3,2,3,0,13.742221511796009,1.0,2.0,1.0,139.1303998081849,1
1.0,1,1,9.104090680931325,4,0,3.0,4,4,3,2,3,0,13.701363560310442,1.2986364396895587,2.0,1.0,139.01783177178936,1
0.9856270482222224,0,1,16.043118855333333,2,0,2.9856270482222222,3,3,4,2,4,0,11.985627048222222,1.0,1.9856270482222222,0.9856270482222224,156.73336684515334,1
0.0,2,1,14.0,1,0,2.9504873702977066,3,3,5,2,6,0,12.900974740595412,0.04951262970229353,1.0,6.851462110893119,123.76606225762177,1
0.0,1,2,30.39743434854321,3,1,2.4006414128641973,3,2,1,1,2,1,16.798075761407407,3.8012828257283946,6.599358587135803,7.0,159.59634757108296,1
9.0,2,1,13.658325426181547,5,1,3.0,4,3,5,1,2,1,12.025023721455362,0.0,1.0,5.6333017047261835,123.02000000000001,1
12.093367255598078,0,1,7.0,4,1,3.9533163722009608,4,0,3,2,9,1,14.04668362779904,1.0,2.0,1.0,178.50515591047227,1
14.0,0,3,14.225525525782285,2,1,3.0968093092772144,4,2,3,1,5,0,14.806381381445572,1.0968093092772144,2.0,3.806381381445571,192.8941696696915,1
1.0,2,2,26.572587482646586,4,1,3.0,4,4,3,1,3,0,19.572587482646586,1.2862937413232927,2.0,1.0,149.0269342531236,1
18.545563256616596,1,2,8.181854418872199,2,1,2.1818544188721987,3,2,1,2,5,0,17.27298093210539,1.1818544188721987,6.090727905639007,2.6362911622556027,151.2708435018413,1
0.6673318496676933,0,1,30.0,3,1,3.0,4,1,3,1,4,0,13.334663699335387,1.6673318496676934,1.6673318496676934,4.328677052326147,185.17796454001686,1
9.0,2,1,28.0,4,0,2.0,3,3,3,0,5,1,11.0,0.0,1.0,1.0,123.02000000000001,1
0.0,1,3,8.296630109067607,4,1,2.234456630310797,4,0,1,1,2,0,11.0,3.0,3.703369890932392,7.0,201.81746998880104,1
1.0,0,1,15.318464250249228,3,1,3.7898080312811535,4,0,3,1,8,0,12.210191968718846,1.2101919687188465,2.2101919687188465,3.0,225.18362932410642,1
3.706228579599213,1,2,26.353114289799606,5,0,3.676557144899803,3,4,4,1,2,0,21.382785724499016,1.3234428551001969,2.0,2.3531142897996062,155.80486514661564,1
3.0,1,1,29.63846842420484,3,1,3.8192342121024203,4,3,4,1,2,0,13.63846842420484,1.0,1.8192342121024203,3.276936848409681,163.99661621090456,1
1.0,0,1,9.0,3,1,3.0,5,4,5,2,9,0,12.0,1.5365256083934482,2.0,1.0,150.61,1
7.0,1,1,14.0,3,1,2.0,3,3,4,0,4,0,12.0,1.0,1.1400592858165908,2.1400592858165908,123.59198814283668,1
0.0,2,1,14.0,4,0,3.0,3,3,1,0,2,1,11.0,1.0,1.0,0.0,125.15,1
1.5688862455724513,0,3,10.0,3,1,2.0,3,0,4,2,1,0,20.43111375442755,2.7844431227862256,5.176664684179339,7.0,194.92965705563765,1
0.0,2,1,7.832418054903477,4,1,3.0,3,3,3,2,2,0,11.251372917644785,0.08379097254826162,1.0,0.16758194509652324,135.05528788274324,1
1.0,2,1,15.0,3,0,4.0,4,4,5,1,3,1,18.0,1.0,2.0,1.0,148.98,1
0.7625340377755347,1,2,15.525068075551069,1,0,2.7625340377755347,4,3,3,0,3,0,16.237465962224466,1.7625340377755347,2.5250680755510695,2.7625340377755347,152.61947140826854,1
20.0,1,1,21.0,4,0,4.0,4,4,4,0,10,1,19.0,2.8301382120425567,5.0,4.0,174.63,1
1.0,0,1,31.26623150149881,4,1,3.7337684985011896,4,4,1,2,3,1,23.0,2.0,2.0,1.2662315014988104,150.33778414533575,1
13.0,0,3,6.250741350870934,3,1,2.9686573311411335,3,2,3,1,7,0,12.062685337717733,0.9686573311411333,1.0,1.0626853377177334,167.30131301482402,1
0.8805511160357142,0,1,16.35834665189286,2,0,2.880551116035714,3,3,4,2,4,0,11.880551116035715,1.0,1.8805511160357142,0.8805511160357142,156.8310874620868,1
12.111514895370131,0,3,15.0,1,1,3.0,4,1,2,0,3,0,15.377697020925973,2.377697020925974,2.7553940418519476,5.133091062777922,194.1799613775909,1
1.0,2,2,13.934420216842513,4,1,3.065579783157486,4,4,1,1,3,1,22.065579783157485,1.9344202168425138,2.0,3.0,147.61752883802188,1
0.2065344039720064,0,1,32.0,3,0,2.413068807944013,4,2,3,1,2,0,21.58693119205599,1.7934655960279935,4.032672019860032,8.206534403972006,145.10891481655608,1
19.7350261491051,0,1,14.0,4,1,2.264973850894901,3,3,1,1,7,0,14.529947701789803,0.7350261491050988,1.0,0.0,124.34849587135245,1
0.0,2,1,14.0,1,1,3.0,4,3,5,2,7,0,13.0,0.8664510632490415,1.0,7.0,123.62,1
4.0,1,3,32.0,5,1,3.0,5,0,4,2,4,1,13.0,1.479117821552489,2.0,3.0,215.94,1
1.0,1,1,25.0,6,0,3.669265795843658,3,4,2,1,2,0,19.338531591687314,2.0,2.0,1.0,152.79983095693117,1
1.0,0,2,7.815015316676148,4,0,3.0,4,4,4,1,3,1,12.0,2.6300306333522965,2.8150153166761482,2.6300306333522965,148.05144739616506,1
10.478649684518812,0,2,14.0,1,0,3.0,3,3,3,0,2,1,11.0,1.0,5.435949053556438,7.0,125.62981669317571,1
9.0,1,1,8.296895674268043,4,1,2.703104325731957,3,4,3,2,2,0,12.296895674268043,0.296895674268043,1.0,0.0,123.02000000000001,1
14.001255033256912,0,1,13.996234900229263,3,0,2.000627516628456,4,0,1,1,2,0,15.000627516628455,0.0,1.0,3.003765099770737,206.49698164501712,1
1.1107176073065927,0,1,27.184529345510988,4,1,3.9630941308978027,4,0,3,1,4,0,13.0,1.9630941308978025,2.0,3.0,222.97058715555397,1
3.0,1,3,31.0,5,1,2.0,4,0,4,2,3,1,12.0,0.9175448945963448,1.0,0.0,190.94,1
1.0,2,1,29.70629520872171,4,0,3.0,4,4,3,1,5,0,12.23543173624057,1.2354317362405696,2.0,2.0,146.69904509534732,1
9.0,0,3,6.0,3,0,2.0,3,3,4,2,2,1,11.0,1.0,1.9209239790233519,2.0,123.02000000000001,1
1.0,1,1,20.20998844120197,4,0,3.447502889699508,4,2,3,1,8,0,15.447502889699509,1.4475028896995081,2.0,1.0,173.0849233528713,1
1.0,1,1,17.59243298411379,3,0,4.0,4,2,3,0,6,0,16.305675261914658,2.0,2.0,1.101891753971553,172.87800525920986,1
0.0,0,3,30.0,3,1,2.9840797327372015,4,4,1,2,2,0,14.047760801788396,1.0,1.0,0.0,123.02000000000001,1
0.6161829652125973,1,3,15.535268139149611,4,1,2.616182965212597,3,3,1,1,3,1,22.383817034787402,3.151451104362208,3.535268139149611,4.535268139149611,147.00539495251243,1
1.0783411658396231,1,1,13.843317668320754,3,0,3.9608294170801885,4,2,3,1,3,0,19.0,1.0391705829198115,2.0,1.9608294170801885,173.96905556936534,1
0.9028680234321501,2,1,28.70860407029645,4,0,3.0,4,3,3,1,5,1,11.90286802343215,0.9028680234321501,2.0,2.0,146.24909365710548,1
18.78701925974162,1,1,8.303245185064595,4,0,2.3032451850645956,3,5,3,1,6,0,15.303245185064595,4.696754814935405,8.39350962987081,8.60649037012919,291.97,1
1.0,1,1,14.0,1,0,3.0,4,4,3,1,5,1,14.0,2.2899217524946143,8.0,8.0,158.39,1
2.4516719246553995,0,1,9.2741640376723,4,0,3.0,4,3,4,1,3,1,22.1775078869831,1.2741640376723002,2.0,1.5483280753446003,162.89936119777957,1
0.0,2,1,7.6401134537705815,3,0,2.3200567268852907,3,3,1,1,10,0,14.0,1.679943273114709,2.0,1.359886546229418,147.1978808735409,1
9.0,0,1,20.578900346473368,0,0,2.236849942254439,4,3,4,1,2,1,23.0,0.0,2.5263001154911224,0.0,123.05815750288727,1
1.0,0,1,22.395501641529773,3,0,3.802249179235114,4,4,3,1,2,0,12.802249179235114,1.802249179235114,2.802249179235114,2.604498358470228,151.35905357520198,1
0.0,2,1,14.0,0,1,2.6148938770100796,4,3,2,1,2,1,17.61489387701008,0.6148938770100796,1.0,0.0,123.66187216363315,1
1.0,1,1,13.0,3,1,3.0,4,4,5,2,4,0,12.0,1.5821160033823904,2.0,4.0,154.6,1
0.0,2,1,14.0,0,0,2.0445090392761713,3,3,4,1,2,1,17.0,0.0,1.0,0.0,124.0755490960724,1
0.0,2,1,7.421726563162478,2,0,3.0,3,3,4,1,7,0,19.71086328158124,0.710863281581239,1.0,5.554316407906195,127.33889714812945,1
1.54871482282236,1,3,8.09742964564472,3,0,2.45128517717764,3,2,3,1,6,1,18.90257035435528,1.45128517717764,1.45128517717764,1.3538555315329197,152.65979680985012,1
19.0,1,3,20.0,5,1,3.0,2,1,3,2,8,1,18.0,1.0,4.0,9.0,261.95,1
0.0,0,2,29.0,6,0,2.0,3,0,5,1,10,1,15.0,1.0,1.0,2.0,199.5,1
1.0,0,2,18.587296750968797,6,1,3.0,2,2,3,1,9,0,13.293648375484398,1.8531758122578004,2.0,2.7063516245156007,172.2564667184326,1
0.5813210197250533,0,3,19.0,3,1,3.1626420394501067,4,3,5,0,3,0,18.162642039450105,1.1626420394501067,1.5813210197250533,1.4186789802749467,144.07396305917518,1
0.0,0,1,12.921070144961588,4,0,3.0,3,3,2,1,2,1,16.157859710076824,0.07892985503841232,1.0,1.8421402899231754,128.8915719420154,1
9.0,0,1,10.383342637660549,1,1,2.1916713188302746,3,3,2,1,9,1,22.808328681169726,0.8083286811697257,1.0,0.38334263766054866,123.02000000000001,1
0.0,1,1,10.847266100951337,4,1,2.4745443501585562,3,3,2,2,2,0,22.474544350158556,0.4745443501585562,1.0,0.0,123.82672539526955,1
9.0,0,2,9.915538550534563,4,1,3.0,3,4,4,2,2,0,13.277025700356376,1.0,1.0,0.0,123.02000000000001,1
0.0,0,1,23.48891086317731,4,0,2.641272980453901,3,0,3,1,4,0,11.641272980453902,0.6412729804539012,1.3587270195460988,0.7174540390921975,198.34761810586383,1
0.47073255185640983,2,1,20.52926744814359,6,1,2.47073255185641,3,2,3,1,7,0,14.941465103712819,0.9414651037128197,1.9414651037128197,0.47073255185640983,148.34470732551856,1
0.5843959215894574,1,2,15.168791843178916,1,0,2.5843959215894574,4,3,3,0,4,0,16.415604078410542,1.1687918431789148,2.168791843178915,2.5843959215894574,152.76910742586483,1
0.7968615702761911,2,2,26.796861570276192,3,0,3.796861570276191,4,3,3,1,2,1,11.79686157027619,0.7968615702761911,2.0,4.390584710828573,146.2992067975458,1
0.0,0,2,21.386765944237393,4,0,2.3409665634624846,3,1,3,1,4,0,11.340966563462485,1.6590334365375154,1.6590334365375154,1.3180668730750307,198.43771003096126,1
10.0,0,3,15.805466283040587,4,1,2.8054662830405865,4,0,1,1,6,0,11.805466283040587,5.1945337169594135,5.778134867837653,3.0,226.621414637662,1
8.0,2,1,10.0,4,1,3.0,4,4,5,0,6,0,13.0,2.0,2.0,3.0,148.62,1
1.0,1,3,19.0,4,0,3.0,2,4,4,2,3,0,16.0,1.0,2.0,1.0,152.16,1
7.891624697990418,2,1,13.554187651004792,4,1,2.445812348995209,3,3,5,1,4,0,12.891624697990418,0.5541876510047912,1.0,2.445812348995209,123.35251259060288,1
4.587902324894815,1,1,18.587902324894813,2,0,2.5879023248948148,3,5,3,0,2,0,15.0,3.939511624474073,9.0,8.587902324894815,291.97,1
1.0,2,1,25.0,3,1,3.0,5,4,1,2,3,1,14.0,1.0,2.0,2.0,148.89,1
17.369693369687628,1,2,9.0,4,0,3.0,4,5,1,1,4,0,15.726061326062474,4.547877347875051,7.547877347875051,9.726061326062474,291.97,1
1.0,1,3,30.0,4,0,3.0,5,0,5,0,3,0,14.0,1.0822273475055604,4.0,11.0,198.36,1
9.0,1,1,30.725041630729027,4,1,2.0,5,3,3,1,2,0,11.90834721024301,0.0,1.0,0.9083472102430096,123.02000000000001,1
1.0,1,1,8.209148220516484,4,1,4.0,4,4,3,2,3,0,13.186277669225273,1.395425889741758,2.0,1.7908517794835157,160.8187934298673,1
11.361189673317762,0,2,14.527762065336448,4,1,2.0,3,0,1,1,4,0,12.88895173865421,2.5832861960093427,2.5832861960093427,3.0,203.57619815803608,1
0.5574409671635999,0,1,32.0,3,0,3.1148819343272,4,3,3,1,2,0,20.8851180656728,1.8851180656728002,5.787204835818,8.5574409671636,145.15804173540292,1
1.0,0,1,10.0,1,1,4.0,4,4,5,2,2,0,23.0,1.0,2.0,5.0,156.02,1
